구독자들과 함께하는 영어퀴즈 (도전해보세요),,명란젓 노토킹 이팅사운드 ASMR,룬테라와 스테락의 부쉬토크 (7.12 패치),아는동생이랑 배그하다가 멱살잡고 싸웠습니다ㅋㅋㅋㅋㅋ,이번에 보여줄 묘기는 적의 체력바를 사라지게 하는거에요 (VSG vs ESS 하이라이트/19.04.19)[2019 LCK SUMMER],,영원히 묻어두려다가 올리는 고추장 크림파스타 먹방 영상 :(,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주중런던] 파워랭킹 1위 손흥민!! 토트넘 우승도전?? 런던 3팀의 형국!! ●주간EPL 19-2회●
북한의 골때리는 외국어 사용ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,맛상무님과 함께 엄청난 크기의 섬진강 벚굴 요리 먹방 [긍정부스터],룬테라와 스테락의 부쉬토크 (7.12 패치),자아분열  오버워치 하는방법ㅋㅋㅋㅋㅋㅋㅋ,가라! 지카츄!! 10만볼트!! (VSG vs ESS 하이라이트/19.04.19)[2019 LCK SUMMER],,맥앤치즈&맥앤치즈 샌드위치 먹방 _ 뿌링클치킨 뿌링뿌링소스로 맥앤치즈를 만들었어요! Mac and cheese :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간이웃] 솔샤르 맨유 4위 가능?? 펩시티 우승 실패각?? 엇갈린 희비 ●주간EPL 19-1회●
탈북자가 말해주는 북한의 영어교육 실상 (feat.북한남자),,구운 명란젓 리얼사운드 먹방 | 장석준 명란젓 | 구운명란 ,2016 월드 챔피언십 SKT T1 스킨 제작 과정 | 리그 오브 레전드,저희팀이였던 하나무라 한조님 죄송합니다..ㅋㅋ...ㅋㅋ;;,쏘아르 와쪄염 뿌우~ 'ㅅ'/ (VSG vs ESS 하이라이트/19.04.19)[2019 LCK SUMMER],,뿌링뿌링소스 맥앤치즈 그리고 맥앤치즈 샌드위치 _ 맥앤치즈만들기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간가십] '계륵' 이스코
전치사 to 의 진실 - 우리가 몰랐던 'to' 한 방에 정리하기 (feat. 'have to' 도 완벽 이해하기),, 오차즈케,롤면서 배우자 2017 서머 스플릿 1화 :리메이크 챔피언 리포트,아나가 자기자신한테 궁을 쓸수있다!?!?,KT 팀인터뷰 (KT vs 진에어/19.04.18)[2019 LCK SUMMER],, Mac and cheese recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 레알을 떠나 펩의 품으로?? EPL에서 통할까?? 外 4개 ●주간EPL 18-2회●
서양에서 게이취급 받는 한국남자 스타일? - 서양에는 거의 없는...,,짜장불닭볶음면과 닭가슴살 샐러드! 그리고 따끈한 어묵탕!! 먹방 [긍정부스터],The Breakdown 13화 - MSI Finals,오버워치에서 레전드 팀원을 만나다 마지막 배그편,KT vs 진에어 (승강전 하이라이트/19.04.18)[2019 LCK SUMMER],,뿌링클치킨 먹방 _ 또 먹는 BHC 뿌링뿌링 뿌링클♡♡♡ ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,연말 외로운 축덕들을 위한 구독자 이벤트!! 선물 26개 준비함
해외여행 할 때 모르면 털릴 수 있는 입국심사,,통가래떡 떡볶이 노토킹 이팅사운드 ASMR | Tteokbokki EATING SOUND ASMR *NO TALKING,룬테라와 스테락의 부쉬토크 (7.11 패치),오버워치에서 레전드 팀원을 만나다 2편,KT익스프레스,,치킨먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간국뽕] 미쳤다 손흥민!! 2경기 연속골!! 이스타 주막 술방 런칭  ●주간EPL 18-1회●
 세관 팁,,불닭 통가래떡 떡볶이 리얼사운드 먹방! | Tteokbokki REAL SOUND EATING SHOW,룬 및 명예 시스템 업데이트 | 개발 현황 업데이트,오버워치에서 레전드 팀원을 만나다 1편, 올라갑니다! 칙칙폭폭  (KT vs 진에어 하이라이트/19.04.18)[2019 LCK SUMMER],, チキン,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2 [주간CF] '축구의 꽃' EPL 최고의 중앙 공격수를 뽑아보자!!
[QUIZ] 우리가 의외로 모르는 영어단어 (feat. 채널 최초 여성 출연자),,팔도비빔면 이팅사운드 ASMR,나의 포지션,오버워치 정말 너무하네....5만원 날렸습니다ㅋㅋㅋㅋ,안녕?! 얘 이름은 조디디야!!!!!!!! (KT vs 진에어 하이라이트/19.04.18)[2019 LCK SUMMER],, chicken Mukbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1 [주간CF] '축구의 꽃' EPL 최고의 중앙 공격수를 뽑아보자!!
영어욕 끝판왕 사용법 (조심해서 사용해야함),,팔도비빔면에 대패삼겹살 쌓아놓고 먹는 리얼사운드 먹방 | Bibimmyeon REAL SOUND EATING SHOW, 나의 자부심: 서포터(My Position,모바일 배그는 우승하기 너무 쉽습니다ㅋㅋㅋㅋㅋㅋ,이 쯤에서 끝내주지! (KT vs 진에어 하이라이트/19.04.18)[2019 LCK SUMMER],, Eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(12월 3주차) 알파볼과 함께하는 주말 경기 프리뷰!! 5가지 조합 추천!!
콩글리쉬 쓰는 분들 꼭 보세요,,연어새우초밥, My Pride: Support),오버워치 원격조종으로 몰카를 해봤습니다ㅋㅋㅋㅋㅋ(Feat.게렌),승자인터뷰 Grace  (JAG vs ESS/19.04.16)[2019 LCK SUMMER],,초초간단 편의점 먹방! _ 마크정식처럼 맛난 나도정식!♡ 자이언트 순대,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,솔샤르 임시 감독 부임!! 맨유 차기 감독은 누가 될까?? 내 생각은...
모닥불 피우고 캠핑하면 분위기가 진짜......,, 라면 우유에 찍먹,Eyes on MSI 4화: 한국,리메이크된 한조로 상대 괴롭혔더니 게임나감ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,JAG vs ESS (승강전 하이라이트/19.04.16)[2019 LCK SUMMER],, 참치마요 그리고 치즈! :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,벤투호  '아시안컵' 최종 명단 발표!!! 문선민-박주호 낙마/지동원-김진수 승선 ●후토크●
전치사 of 의 진실 - 우리가 몰랐던 'of' 한 방에 정리하기,, 수제 사탕 먹방 [긍정부스터],펄스 건 케이틀린 스킨 홍보 영상,모바일로 오버워치를 해봤습니다ㅋㅋㅋㅋㅋㅋㅋ,줄 수 있는게! 이 노래 밖에 없다~ (JAG vs ESS 하이라이트/19.04.16)[2019 LCK SUMMER],,볶음너구리 먹방 _ 농심에서 새로 나온 볶음 너구리 볶음면을 먹어봤어요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간가십] 미국인 퓰리식!! 그리고 무리뉴-포그바의 미래는 이탈리아에?? ●주간EPL 17-3회●
영알남 휴가 떠납니다 ㅂㅂ,,핫후라이드 이팅사운드 ASMR 노토킹 | Hot fried chicken EATING SOUND ASMR,펄스 건 케이틀린 - 로그인 화면,배틀그라운드 고인물들이 우승하는 방법ㅋㅋㅋㅋㅋㅋ,숙여라,, 라면 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간속보] 맨유
한국식 영어 vs 일본식 영어 (feat. 영어 선생님들),,핫후라이드가 주인공인 리얼사운드 먹방 | Hot fried chicken REAL SOUND eating show,The Breakdown 12화 - MSI,100만명때 얼굴공개 합니다 70만 기념 Qna, 이게 LCK의 예의다. (JAG vs ESS 하이라이트/19.04.16)[2019 LCK SUMMER],, Korean ramen Mukbang :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 무리뉴 경질
영어회화 잘하려면 문법은 필요없다!? (영어회화 잘하려면 꼭 보세요),,피자돈까스 너무한거 아닌가요 이거.. .ㅠㅠ [긍정부스터],Eyes on MSI 3화: 유럽,이제 경쟁전에서 한조해도 됩니다ㅋㅋㅋㅋ,KT vs VSG (승강전 하이라이트/19.04.16)[2019 LCK SUMMER],,딸기 탕후루와 딸기청 _ 화이트데이 딸기사탕,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간더비] '극대노' 이스타 이성의 끈을 놓치다. 무리뉴 고막에 때려박는 영상 ●주간EPL 17-2회●
일상에서 영어를 늘리는 기발한 방법 공개합니다 ㅋㅋㅋㅋ,,치즈볼 노토킹 이팅사운드 ASMR (Cheeseball eating sound | NO TALKING),럭스: 빛의 속박,술먹고 오버워치하면 생기는일2 (나도 몰랐던...),승자인터뷰 Smeb (KT vs VSG/19.04.16)[2019 LCK SUMMER],, 딸기라떼 만들기 :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간탈곡기] 야 대니 로즈 뭐하냐?? 대형 실수 레노!! ●주간EPL 17-1회●
영어회화 잘하려면 버려야하는 습관 (feat. 영국발음 쓰는 일본인),,분출하는 치즈볼 리얼사운드 먹방 | Cheeseball REAL SOUND mukbang | 불닭볶음면아 살려줘...!,MSI 2017: 본선 토너먼트를 즐겨보세요!,오버워치에서 포켓몬마스터를 만났습니다ㅋㅋㅋㅋㅋ,See you next time~ (KT vs VSG 하이라이트/19.04.16)[2019 LCK SUMMER],,탕후루 바삭바삭 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간챔스]  16강 대진 50% 맞췄다데쓰!! 그리고 승부예측!!
99% 한국인이 어려워하는 영어 the 사용법,,탕후루 노토킹 이팅사운드,다리우스: 두려움,메이플에서 구걸로 천만메소 벌었습니다ㅋㅋㅋㅋㅋㅋㅋ,이 벽을 넘을 수 있겠느냐? (KT vs VSG 하이라이트/19.04.16)[2019 LCK SUMMER],, 그리고 딸기라떼 _ 화이트데이 탕후루 딸기사탕과 딸기청을 만들어봤어요! 소리 굳 :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,드디어 공개!! '풀백출신' 이주헌의 풋살 실력!!....탈곡기?
'Let's go' 잘못 사용하면 분위기를 깰 수도 있습니다. 이제 이 표현 사용해 보세요!,,탕후루 레전드급 리얼사운드 먹방 | Tanghulu Real sound mukbang,제드: 죽음의 표식,김재원 태어나서 오버워치 제일 잘했던 날ㅋㅋㅋㅋ,우승팀 인터뷰 및 시상식 (그리핀 vs SKT/19.04.13)[2019 LCK SPRING],,고칼로리 먹방 도넛버거! _ 내장파괴버거,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2 [주간CB] '통곡의 벽' EPL 최고의 센터백 듀오는 누구일까??
영어단어 as의 진실 - 우리가 몰랐던 as 한 방에 정리하기,,역대급 맛있었던 직접 볶아먹은 닭갈비![긍정부스터],룬테라와 스테락의 부쉬토크 (7.10 패치),엠넷에서 오버워치를 편집하면 생기는일ㅋㅋㅋ,[2019 LCK Spring Ending] 스무살,, 수제버거 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1 [주간CB] '통곡의 벽' EPL 최고의 센터백 듀오는 누구일까??
일본인이 생각하는 한국음식 - 외국인들에게 추천할 한국음식은?,,노토킹 ASMR | 버블티 퍼먹는 이팅사운드 | Bubble Tea eating sound,미스 포츈: 항복,중2병 메이코로 상대 괴롭혔더니 개빡침ㅋㅋㅋㅋㅋㅋㅋㅋ, 우리의 봄,, 크리스피 도넛버거,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(12월 2주차) 알파볼과 함께하는 주말 경기 프리뷰!! 이스타의 추천픽까지
한국에 살면 반드시 쓸 일이 있는 꿀 영어표현 3가지,,버블티 퍼먹는 리얼사운드 먹방 | Bubble Tea REAL SOUND,색다른 LoL 플레이 스타일 - 개발자 일기,축구게임하면 감정기복이 심해지는 이유ㅋㅋㅋㅋ,그리핀 vs SKT (결승전 하이라이트/19.04.13)[2019 LCK SPRING],, krispykreme burger :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간챔스] 18/19 챔스 16강 가상 추첨!! 싱크로율 99% (ENG) UEFA Champions League Round of 16 draw
지하철역에서 영어 늘리는 기발한 방법 공개합니다,,노토킹 ASMR | 맥앤치즈 이팅사운드 | 꾸덕꾸덕,Eyes on MSI 2화: 북미,어린이용 오버워치으로 1대1 맞짱 떴습니다!,RETURN of the Legends (그리핀 vs SKT 하이라이트/19.04.13)[2019 LCK SPRING],,고칼로리 도넛버거 _ 수제버거 레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,스포츠 캐스터가 꿈인 사람들에게 8가지 도움말....(준비 방법
스테로이드,,베이컨은 바삭바삭!,The Breakdown 11화 - NA LCS SPRING FINALS,오버워치 16000원짜리 스킨이 나왔습니다 (퀄리티 대박 핑크메르시),[2019 LCK Spring Finals] 그리핀 vs SKT 그리핀이 알고싶다.,, krispykreme doughnut burger recipe :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 장래성...)
 몸짱들의 불편한 진실,,맥앤치즈 리얼사운드 먹방 | 베이컨 듬뿍,Breakdown 10화 - EU LCS SEMIFINALS,오버워치 경쟁전에서 일어난 흥미로운 장면들ㅋㅋㅋㅋㅋㅋ,잠쉴리마의 황제 앞에 무릎 꿇어라! (그리핀 vs SKT 하이라이트/19.04.13)[2019 LCK SPRING],,크리스피크림 도넛 먹방 _ 크리스피 딸기 천국 ♡ 도넛 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간가십] 아자르의 어장관리!! 첼시를 들었다 놨다 들었다 놨다 外4개  ●주간EPL 16-3회●
또 사고났습니다...,,페리카나 양념통닭에 치밥 가봅시다! [긍정부스터],2017 암흑의 별 - 로그인 화면,아직도 오버워치에 핵이 있네요,[2019 LCK Spring Finals] 그리핀 vs SKT 4월13일 대개봉!! '슼세계',, 디저트 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간EPL] '전술가' 사리의 맨시티전 승리 요인!! (캉테
엘리베이터에서 영어 늘리는 기발한 방법 공개합니다,,노토킹 ASMR | 유과 이팅사운드 | 엄청나게 바삭한 소리!,암흑의 별: 블랙홀 | 2017 암흑의 별 트레일러,자고 일어나니 배그에 갇혔습니다ㅋㅋㅋㅋㅋ(컨셉배그),너의 뒤에는 내가 있다 (그리핀 vs SKT 하이라이트/19.04.13)[2019 LCK SPRING],, Krispy Kreme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 탄코
여러분들은 이 단어를 잘못 알고 있었습니다 - adopt,,유과 먹방 | 리얼사운드 | 치킨보다 훨씬 더 바삭한 소리가!!,신규 클라이언트 활용 팁 소개 - 리그 오브 레전드,오버워치 전체이용가ㅋㅋㅋ(어린이날),[2019 LCK Spring Finals] 그리핀 vs SKT 트래시토크,, Mukbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 루이스) ●주간EPL 16-2회●
미국 랍스터 미쳤다...,,옛날통닭을 시켰는데 왜 이렇게 왔을까요 ㅠㅠ [긍정부스터],팬크리에이터 강종택,오버워치 섬난충은 왜 욕을 먹는걸까?,"[2019 LCK Spring Finals 오프닝 타이틀]  ""Paradigm Shift""  Griffin vs SKT",, E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간레프리] 마이크 딘 또 사고쳤다...EPL 악명 높은 심판들 TOP4!!! ●주간EPL 16-1회●
영알남이 모든 걸 알려드립니다 (서양여자와 연애경험,,노토킹 ASMR | 딸기모찌 이팅사운드 | 쫀득쫀득 그리고 츄왑~!, 강민규님과 함께 만든 이즈리얼의 기.묘.한. 이야기!,지금 경쟁전 브리기테 너무 좋습니다ㅋㅋㅋㅋㅋㅋ,그리핀 Vs. SKT T1 이번주 토요일 LCK 스프링 파이널 대접전!!,,꾸덕 초코케이크 _ 브라우니 믹스로 꾸덕꾸덕하고 진한 초코케이크를 만들었어요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,염기훈-이근호가 선택한 1지명 선수는?? 감스트-이스타 불꽃 경쟁!! [자선풋살대회 드래프트]
 유학계기,,딸기모찌 먹방 | 리얼사운드 | 상큼한 딸기향이 입안 가득!,Eyes on MSI 1화 : 브라질,배그에서 오토바이로 절대 버스를 박으면 안되는이유 (Feat.버그),그리핀 vs SKT T1 4월 13일 대 격돌!!,, 노오븐 케이크,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'천(千)의 얼굴' 이스타의 닮은 꼴을 찾아라!!
 영어질문...),,그냥 먹방에 도전?! 짜장면과 탕수육 먹방,2017 미드시즌 집중탐구,오버워치 역사에 남을 중2병 김재원 (Feat 소니쇼님),SKT팀인터뷰 (SKT vs 킹존/19.04.07)[2019 LCK SPRING],, 케이크 먹방 :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2 [주간GK] ' 못 막을 공은 막지 않는다.' EPL 최고의 수문장을 가려보자!!
유학파 코치님이 알려주는 외국 헬스장 속어 TOP 3,,운동 3시간 하고 먹는 신전떡볶이(중간맛,Picks to Watch: 미드 시즌 인비테이셔널 플레이-인,윈스턴 궁극기 없애버리는 김재원 메이ㅋㅋㅋㅋㅋ,SKT vs 킹존 (플레이오프 R2 하이라이트/19.04.07)[2019 LCK SPRING],,꾸덕 초코케이크 _ 브라우니 믹스로 노오븐 초코케이크 만들기,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1 [주간GK] '내 뒤에 공은 없다' EPL 최고의 수문장을 가려보자!!
원어민 선생님에게 영어 배우고 계셨나요? (그럼 이 영상 무조건 참고하세요!),, 매운맛),개발자 일기: 창업자 브랜든 벡이 말하는 LoL 세계관,외국인이 오버워치로 한국말 배우면 생기는일ㅋㅋㅋㅋㅋㅋ,경외하라. 난 섬기는 이 없는 페이커다. (SKT vs 킹존 하이라이트/19.04.07)[2019 LCK SPRING],, 레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,'승부예측 AI' 알파볼과 함께 하는 주말경기 프리뷰!!
학교에서 잘못 배운 단어 with - with은 '~와 함께' 일까요?,, 튀김,The Breakdown 9화 - NA LCS QUARTERFINALS,오버워치 세기말 경쟁전이 세기말인 이유ㅋㅋㅋㅋㅋ,"BNF Season 2 ""나 잡아 봐론~"" (SKT vs 킹존 하이라이트/19.04.07)[2019 LCK SPRING]",,치즈볶이 _ 치즈볶이에 치즈 추가!!!! 마요네즈도 넣어서 느끼하게 먹었어요!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,도대체 김민재를 왜 비난하는 거죠??
세상에 이런일이...,, 참치마요컵밥,롤면서 배우자 11화 : 한타의 SKT vs 라인전의 KT,김재원의 미친 배그스나실력ㅋㅋㅋㅋ위도우효과??,This is LCK!! (SKT vs 킹존 하이라이트/19.04.07)[2019 LCK SPRING],, 치즈볶이 라면 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,뮌헨에서 데뷔한 정우영 썰!! 미래에 정우영의 경쟁력은?? ●방구석토크●
한국인과 다른 서양인의 여름문화 특징 (feat. 유학파 헬스코치),, 맛상무님의 유과 먹방! [긍정부스터],리그 오브 레전드 챔피언 만들기,오버워치에서 숨겨진 제 가족을 만났습니다ㅋㅋㅋㅋㅋ,킹존팀 인터뷰 (킹존 vs 담원/19.04.05)[2019 LCK SPRING],, Mukbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간EPL] 귀엥두지 강제 포경수술...박싱데이 앞둔 일정 정리!!  ●주간EPL 15회●
모르면 낭패보는 뉴욕여행 지하철 팁,,보컬레슨을 받아 보았다 2 '윤종신 - 좋니',입롤의 신 - 자야 & 라칸,오버워치 픽교체의 중요성ㅋㅋㅋㅋㅋㅋ(Feat.딜금),킹존 vs 담원 (플레이오프 R1 하이라이트/19.04.05)[2019 LCK SPRING],, Eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9년차 축구 해설위원 연봉 최초 공개!! 대기업 연봉 가능?
원어민 영어발음 배우고 싶으시면 무조건 보셔야 하는 영상,,보컬레슨을 받아 보았다 1 '사랑한다는 흔한 말', God of Ip-LoL - Xayah & Rakan (Feat. Bang & Wolf),오버워치 능력 마피아게임ㅋㅋㅋ대박 미니게임!,미쳤습니까? 휴ㅁ...찌지지지짖ㅈㅈ지기... (킹존 vs 담원 하이라이트/19.04.05)[2019 LCK SPRING],,귀요미 청포도 젤리타르트 _ 코로로젤리로 타르트를 만들어봤어요! 타르트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간가십] 아스날이 외질을 인테르에 판다고?? 外 4개 ●주간EPL 14-3회●
알아두면 개꿀 원어민 표현 3개 ㅋㅋㅋ,,노토킹 ASMR | 교촌 반반콤보 이팅사운드 | 바사사삭!!!!,자야 & 라칸 - 로그인 화면,루시우 버프 벽타기 개사기됨ㅋㅋㅋㅋㅋㅋㅋㅋ,이것이 진정한 드래곤 X다! (킹존 vs 담원 하이라이트/19.04.05)[2019 LCK SPRING],, 노오븐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[주간맨유] 무리뉴 ""포그바이러스 같은 새퀴야!!""...이스타 10만원 공약 ●주간EPL 14-2회●"
흑인친구 말할 때 비트 넣으면 랩됨ㅋㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ,,교촌 반반콤보 리얼사운드 영상 망함,룬테라와 스테락의 부쉬토크 (7.8 패치),한조 리메이크 됐다!! 근데 탱커를 녹이네요??,제가 애쒸프트 임미다. -ㅅ- 뚜두두두!! (킹존 vs 담원 하이라이트/19.04.05)[2019 LCK SPRING],, 디저트 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간북런던] 북런던더비의 슈퍼히어로 토레이라...손흥민 PK 맞나?? ●주간EPL 14-1회●
이 표현 모르면 똥오줌 지리거나 물건 도둑맞습니다...,,미분일기 6편 : 여수 아쿠아리움 갔다가 여수 게장 먹은 날 !,챔피언 집중탐구 - 매혹하는 자 라칸,배틀그라운드 최강의 예능듀오ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,샌드박스 vs 담원 (WILDCARD 하이라이트/19.04.03)[2019 LCK SPRING],, jelly Mukbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[이스타X감스트] 방구석 여포들의 K리그 현장 중계!! 비하인드 스토리
배낭여행 잘 하려면 이 두 마디는 꼭 알고 가세요!,,불닭볶음면,챔피언 집중탐구 - 저항하는 자 자야,오버워치 서버가 터지면 생기는일ㅋㅋㅋㅋㅋㅋㅋㅋ,Showmaker 인터뷰 (샌드박스 vs 담원/19.04.03)[2019 LCK SPRING],, Eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[리메이크] 이스타 잘 나가던 고딩 시절 (동아고 풀백 졸라 **이더라)
학교에서 잘못 배운 단어 for - for은 '~을 위한' 일까요?,, 밴쯔덤플링팝 치즈,자야 x 라칸 - 야생의 마력,『오버워치』 살면서 한번쯤 도움되는 꿀팁 11가지,상황 파악 끝! 최고의 너구리까지 있다구!! (샌드박스 vs 담원 하이라이트/19.04.03)[2019 LCK SPRING],,청포도 젤리타르트 _ 코로로젤리 타르트,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,챔스 죽음의 조!! C조 16강 진출 경우의 수는?? 그리고 토트넘!! ●주간챔스●
해외에서 택시 부르는 방법 꿀팁 공개합니다,, bbq불보쌈,The Breakdown 8화 - NA LCS,김재원이 메이할때 라인하면 안되는이유ㅋㅋㅋㅋㅋㅋ,고스커 고스커 - 칼리엔딩 (샌드박스 vs 담원 하이라이트/19.04.03)[2019 LCK SPRING],, 노오븐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2. 현대 축구의 초초레어템!! EPL 최고의 레프트백은 누구인가??  ●주간LB●
원어민들만 아는(?) 캐주얼한 영어 인사법 - Hi 말고 이거 써보세요,, 치즈케이크 먹방! | 긍정부스터,신의 권능 | 2017 신의 권 리 신 트레일러 - 리그 오브 레전드,응징의날 공부법 덕분에 다이아 복귀 했습니다,아기대지용 삼형제 (샌드박스 vs 담원 하이라이트/19.04.03)[2019 LCK SPRING],, 나도의 레시피,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#1. 현대 축구의 초초레어템!! EPL 최고의 레프트백은 누구인가??  ●주간LB●
혹시 영어이름 사용하고 계신가요? - 영어이름 짓는 방법,,박효신 - 눈의꽃(Cover by HONG SOUND) 긍정부스터중에,룬테라와 스테락의 부쉬토크 (7.7 패치),오버워치 역대급 명장면 5개 제가 따라해봤습니다ㅋㅋㅋㅋㅋㅋㅋ,Showmaker,, recipe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,세르히오 라모스
해외여행 하면서 후회하지 않는 영어표현,,노토킹 ASMR | 굽네 볼케이노 통다리구이 이팅사운드 | 오돌뼈 좋아하면 무조건 봐야돼!,롤면서 배우자 10화 : 바론! 공짜로 먹는 법,김재원 인생처음으로 랭커 찍었습니다   그것도 두번이나, Nuguri 인터뷰 (KT vs 담원/19.03.31)[2019 LCK SPRING],,진라면 끓여먹었어요! _ 국물이 깊고 표고향이 나는 꼬불꼬불꼬불꼬불 라면 먹방,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 도핑 금지 약물 복용 적발??....그 진실과 내막은?? [풋볼리크스]
영하 25도에 볼 수 있는 신박한 모습들...,,볼케이노 통다리구이 먹방 | 리얼사운드 | 와.. 이건 진짜.. 와... 감탄 밖에 안나옴 ㅠ,The Breakdown 7화 - NA LCS,죄송합니다 동심파괴 해버렸습니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,KT vs 담원 (Match90 하이라이트/19.03.31)[2019 LCK SPRING],, 진라면,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간통계] EPL 활동량 1위 선수와 팀은?? 7위 무리뉴의 맨유는.....●주간EPL 13-3회●
영어선생님들도 틀리는 영어퀴즈 (도전해보세요),,노토킹 ASMR | 핫꼬부리 이팅사운드 | 바삭바삭 와그작!,쏠전(戰) | 결승 나라카일(케이틀린) vs cvMax(탐 켄치) 2세트,"오버워치 ""응징의날"" 역대급 이벤트 이 영상으로 정리해드립니다",케구리 한마리 몰고 가세요~~ (KT vs 담원 하이라이트/19.03.31)[2019 LCK SPRING],, Mukbang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간첼시] 사리의 딜레마 : 묶여버린 조르지뉴...캉테를 내리냐? 올리냐? ●주간EPL 13-2회●
캐나다 여행 주의사항 - 모르고 가면 털릴수도...,,핫꼬부리 먹방 | 리얼사운드 | 이말년 만화에 나왔던 바로 그 과자!,쏠전(戰) | 결승 나라카일(제드) vs cvMax(우르곳) 1세트,로드호그하면서 제일 기분 좋을때 모음,오늘 내가 캐리 핵쉬,, Eating show :D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[주간칭찬] 영입 0명 토트넘!! 어느새 5연승 그리고 부활 흥민이!! 칭찬합니다. ●주간EPL 13-1회●
영어로 서양인 번호 따는 방법 알려드립니다,,엽기떡볶이 국물 닭발과 중국당면,쏠전(戰) | 4강 BJ코태(이렐리아) vs cvMax(탐 켄치) 2세트,오버워치 망겜이라고 하는 유튜버를 공개합니다, 제대로 봤쉬? (KT vs 담원 하이라이트/19.03.31)[2019 LCK SPRING],,자메이카 통다리 구이로 오야꼬동 만들기 _ 닭고기와 달걀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#2. 풀백 선출이 꼽는다!! EPL 최고의 라이트백은 누구인가??  ●주간RB●
